---------------------------------------------------------------------------------------------------------------
Benchmark                                                     Time             CPU   Iterations UserCounters...
BM_MallocBatch/65536/real_time                           542024 ns       541218 ns         1266 bytes_per_second=57.6543Gi/s items_per_second=944.607k/s
BM_MallocBatch/131072/real_time                          649705 ns       646805 ns         1070 bytes_per_second=96.1975Gi/s items_per_second=788.05k/s
BM_MallocBatch/262144/real_time                          988080 ns       973654 ns          708 bytes_per_second=126.508Gi/s items_per_second=518.176k/s
BM_MemoryPoolBatch/8/real_time                             2692 ns         2692 ns       257886 bytes_per_second=1.41681Gi/s items_per_second=190.161M/s
BM_MemoryPoolBatch/16/real_time                            2692 ns         2692 ns       259814 bytes_per_second=2.83418Gi/s items_per_second=190.198M/s
BM_MemoryPoolBatch/32/real_time                            2682 ns         2682 ns       261446 bytes_per_second=5.6883Gi/s items_per_second=190.868M/s
BM_MemoryPoolBatch/64/real_time                            2686 ns         2686 ns       261473 bytes_per_second=11.361Gi/s items_per_second=190.606M/s
BM_MemoryPoolBatch/128/real_time                           3147 ns         3147 ns       221330 bytes_per_second=19.3946Gi/s items_per_second=162.694M/s
BM_MemoryPoolBatch/256/real_time                           3172 ns         3172 ns       233467 bytes_per_second=38.4817Gi/s items_per_second=161.404M/s
BM_MemoryPoolBatch/512/real_time                           3731 ns         3731 ns       180406 bytes_per_second=65.4412Gi/s items_per_second=137.24M/s
BM_MemoryPoolBatch/1024/real_time                          3442 ns         3442 ns       212280 bytes_per_second=141.852Gi/s items_per_second=148.742M/s
BM_MemoryPoolBatch/2048/real_time                          3971 ns         3971 ns       171623 bytes_per_second=245.941Gi/s items_per_second=128.944M/s
BM_MemoryPoolBatch/4096/real_time                          5182 ns         5181 ns       148634 bytes_per_second=376.941Gi/s items_per_second=98.8127M/s
BM_MemoryPoolBatch/8192/real_time                          5152 ns         5152 ns       130291 bytes_per_second=758.144Gi/s items_per_second=99.3715M/s
BM_MemoryPoolBatch/16384/real_time                         6198 ns         6198 ns       109675 bytes_per_second=1.23087Ti/s items_per_second=82.6021M/s
BM_MemoryPoolBatch/32768/real_time                         5512 ns         5512 ns       120981 bytes_per_second=2.76834Ti/s items_per_second=92.8902M/s
BM_MemoryPoolBatch/65536/real_time                         5943 ns         5943 ns       117635 bytes_per_second=5.13489Ti/s items_per_second=86.1491M/s
BM_MemoryPoolBatch/131072/real_time                        5576 ns         5576 ns       108492 bytes_per_second=10.9468Ti/s items_per_second=91.8286M/s
BM_MemoryPoolBatch/262144/real_time                        6135 ns         6135 ns       111452 bytes_per_second=19.8974Ti/s items_per_second=83.4559M/s
BM_MallocAllocateFree/8/real_time/threads:2                2.49 ns         4.98 ns    277730884 bytes_per_second=2.9918Gi/s items_per_second=401.553M/s
BM_MallocAllocateFree/8/real_time/threads:4                1.37 ns         5.49 ns    519521500 bytes_per_second=5.43005Gi/s items_per_second=728.81M/s
BM_MallocAllocateFree/8/real_time/threads:8               0.836 ns         6.68 ns    882759504 bytes_per_second=8.91661Gi/s items_per_second=1.19677G/s
BM_MallocAllocateFree/16/real_time/threads:2               2.59 ns         5.17 ns    270004990 bytes_per_second=5.75921Gi/s items_per_second=386.494M/s
BM_MallocAllocateFree/16/real_time/threads:4               1.34 ns         5.37 ns    544300560 bytes_per_second=11.1035Gi/s items_per_second=745.145M/s
BM_MallocAllocateFree/16/real_time/threads:8              0.858 ns         6.86 ns    832062896 bytes_per_second=17.3769Gi/s items_per_second=1.16614G/s
BM_MallocAllocateFree/32/real_time/threads:2               2.54 ns         5.08 ns    200000000 bytes_per_second=11.7222Gi/s items_per_second=393.333M/s
BM_MallocAllocateFree/32/real_time/threads:4               1.23 ns         4.93 ns    569847384 bytes_per_second=24.1636Gi/s items_per_second=810.796M/s
BM_MallocAllocateFree/32/real_time/threads:8              0.771 ns         6.17 ns    949480160 bytes_per_second=38.636Gi/s items_per_second=1.29641G/s
BM_MallocAllocateFree/64/real_time/threads:2               2.43 ns         4.87 ns    289061028 bytes_per_second=24.4791Gi/s items_per_second=410.692M/s
BM_MallocAllocateFree/64/real_time/threads:4               1.23 ns         4.93 ns    531663416 bytes_per_second=48.3127Gi/s items_per_second=810.553M/s
BM_MallocAllocateFree/64/real_time/threads:8              0.822 ns         6.57 ns    912642272 bytes_per_second=72.524Gi/s items_per_second=1.21675G/s
BM_MallocAllocateFree/128/real_time/threads:2              2.53 ns         5.05 ns    288723156 bytes_per_second=47.1683Gi/s items_per_second=395.676M/s
BM_MallocAllocateFree/128/real_time/threads:4              1.30 ns         5.18 ns    488070116 bytes_per_second=91.9829Gi/s items_per_second=771.608M/s
BM_MallocAllocateFree/128/real_time/threads:8             0.798 ns         6.38 ns    997781848 bytes_per_second=149.421Gi/s items_per_second=1.25343G/s
BM_MallocAllocateFree/256/real_time/threads:2              2.42 ns         4.84 ns    290249916 bytes_per_second=98.5467Gi/s items_per_second=413.335M/s
BM_MallocAllocateFree/256/real_time/threads:4              1.23 ns         4.93 ns    564175104 bytes_per_second=193.447Gi/s items_per_second=811.375M/s
BM_MallocAllocateFree/256/real_time/threads:8             0.836 ns         6.69 ns    828296136 bytes_per_second=285.143Gi/s items_per_second=1.19598G/s
BM_MallocAllocateFree/512/real_time/threads:2              2.55 ns         5.10 ns    268624494 bytes_per_second=186.845Gi/s items_per_second=391.841M/s
BM_MallocAllocateFree/512/real_time/threads:4              1.30 ns         5.21 ns    555728276 bytes_per_second=365.963Gi/s items_per_second=767.479M/s
BM_MallocAllocateFree/512/real_time/threads:8             0.768 ns         6.15 ns    905011752 bytes_per_second=620.656Gi/s items_per_second=1.30161G/s
BM_MallocAllocateFree/1024/real_time/threads:2             2.47 ns         4.94 ns    288765044 bytes_per_second=385.869Gi/s items_per_second=404.613M/s
BM_MallocAllocateFree/1024/real_time/threads:4             1.28 ns         5.11 ns    557655884 bytes_per_second=747.113Gi/s items_per_second=783.405M/s
BM_MallocAllocateFree/1024/real_time/threads:8            0.857 ns         6.86 ns    868953576 bytes_per_second=1.0861Ti/s items_per_second=1.16619G/s
BM_MallocAllocateFree/2048/real_time/threads:2             13.1 ns         26.3 ns     52797914 bytes_per_second=145.06Gi/s items_per_second=76.053M/s
BM_MallocAllocateFree/2048/real_time/threads:4             6.12 ns         24.5 ns    112667500 bytes_per_second=311.843Gi/s items_per_second=163.496M/s
BM_MallocAllocateFree/2048/real_time/threads:8             3.66 ns         29.3 ns    198137224 bytes_per_second=521.083Gi/s items_per_second=273.197M/s
BM_MallocAllocateFree/4096/real_time/threads:2             14.3 ns         28.7 ns     52678102 bytes_per_second=265.971Gi/s items_per_second=69.7226M/s
BM_MallocAllocateFree/4096/real_time/threads:4             6.24 ns         25.0 ns    104561848 bytes_per_second=611.147Gi/s items_per_second=160.208M/s
BM_MallocAllocateFree/4096/real_time/threads:8             3.58 ns         28.6 ns    197973368 bytes_per_second=1.04094Ti/s items_per_second=279.424M/s
BM_MallocAllocateFree/8192/real_time/threads:2             13.2 ns         26.5 ns     53208848 bytes_per_second=576.317Gi/s items_per_second=75.5391M/s
BM_MallocAllocateFree/8192/real_time/threads:4             6.36 ns         25.4 ns    113478100 bytes_per_second=1.17179Ti/s items_per_second=157.275M/s
BM_MallocAllocateFree/8192/real_time/threads:8             3.57 ns         28.6 ns    183535704 bytes_per_second=2.08496Ti/s items_per_second=279.838M/s
BM_MallocAllocateFree/16384/real_time/threads:2            13.2 ns         26.4 ns     53166868 bytes_per_second=1.12772Ti/s items_per_second=75.6801M/s
BM_MallocAllocateFree/16384/real_time/threads:4            6.34 ns         25.4 ns    114674808 bytes_per_second=2.3511Ti/s items_per_second=157.779M/s
BM_MallocAllocateFree/16384/real_time/threads:8            3.66 ns         29.2 ns    199722856 bytes_per_second=4.07674Ti/s items_per_second=273.586M/s
BM_MallocAllocateFree/32768/real_time/threads:2            13.4 ns         26.8 ns     48819224 bytes_per_second=2.22632Ti/s items_per_second=74.7028M/s
BM_MallocAllocateFree/32768/real_time/threads:4            6.10 ns         24.4 ns    114534232 bytes_per_second=4.88391Ti/s items_per_second=163.877M/s
BM_MallocAllocateFree/32768/real_time/threads:8            3.52 ns         28.1 ns    198044216 bytes_per_second=8.47844Ti/s items_per_second=284.489M/s
