---------------------------------------------------------------------------------------------------------------
Benchmark                                                     Time             CPU   Iterations UserCounters...
---------------------------------------------------------------------------------------------------------------
BM_MallocAllocateFree/8/real_time                          4.68 ns         4.68 ns    152872674 bytes_per_second=1.59218Gi/s items_per_second=213.699M/s
BM_MallocAllocateFree/16/real_time                         4.73 ns         4.73 ns    149842973 bytes_per_second=3.15113Gi/s items_per_second=211.469M/s
BM_MallocAllocateFree/32/real_time                         4.65 ns         4.65 ns    150170289 bytes_per_second=6.40225Gi/s items_per_second=214.824M/s
BM_MallocAllocateFree/64/real_time                         4.68 ns         4.68 ns    149426954 bytes_per_second=12.7469Gi/s items_per_second=213.857M/s
BM_MallocAllocateFree/128/real_time                        4.66 ns         4.66 ns    151110495 bytes_per_second=25.554Gi/s items_per_second=214.362M/s
BM_MallocAllocateFree/256/real_time                        4.63 ns         4.63 ns    147901028 bytes_per_second=51.4812Gi/s items_per_second=215.928M/s
BM_MallocAllocateFree/512/real_time                        4.69 ns         4.69 ns    149026499 bytes_per_second=101.58Gi/s items_per_second=213.028M/s
BM_MallocAllocateFree/1024/real_time                       4.71 ns         4.71 ns    147965875 bytes_per_second=202.439Gi/s items_per_second=212.273M/s
BM_MallocAllocateFree/2048/real_time                       22.6 ns         22.6 ns     31355458 bytes_per_second=84.2304Gi/s items_per_second=44.161M/s
BM_MallocAllocateFree/4096/real_time                       21.9 ns         21.9 ns     32151947 bytes_per_second=174.411Gi/s items_per_second=45.7209M/s
BM_MallocAllocateFree/8192/real_time                       20.9 ns         20.9 ns     33217285 bytes_per_second=365.174Gi/s items_per_second=47.864M/s
BM_MallocAllocateFree/16384/real_time                      19.7 ns         19.7 ns     35554230 bytes_per_second=774.436Gi/s items_per_second=50.7534M/s
BM_MallocAllocateFree/32768/real_time                      19.2 ns         19.2 ns     36623319 bytes_per_second=1.55593Ti/s items_per_second=52.2082M/s
BM_MallocAllocateFree/65536/real_time                      19.3 ns         19.3 ns     36097119 bytes_per_second=3.092Ti/s items_per_second=51.8751M/s
BM_MallocAllocateFree/131072/real_time                     12.5 ns         12.5 ns     54602677 bytes_per_second=9.53014Ti/s items_per_second=79.9446M/s
BM_MallocAllocateFree/262144/real_time                     12.6 ns         12.6 ns     55689535 bytes_per_second=18.9798Ti/s items_per_second=79.607M/s
BM_MemoryPoolAllocateFree/8/real_time                      3.04 ns         3.04 ns    229878621 bytes_per_second=2.45235Gi/s items_per_second=329.149M/s
BM_MemoryPoolAllocateFree/16/real_time                     3.22 ns         3.22 ns    217329851 bytes_per_second=4.6223Gi/s items_per_second=310.197M/s
BM_MemoryPoolAllocateFree/32/real_time                     3.24 ns         3.24 ns    215538792 bytes_per_second=9.20249Gi/s items_per_second=308.784M/s
BM_MemoryPoolAllocateFree/64/real_time                     3.25 ns         3.25 ns    214862584 bytes_per_second=18.336Gi/s items_per_second=307.627M/s
BM_MemoryPoolAllocateFree/128/real_time                    3.27 ns         3.27 ns    214380121 bytes_per_second=36.4342Gi/s items_per_second=305.632M/s
BM_MemoryPoolAllocateFree/256/real_time                    3.30 ns         3.30 ns    215207005 bytes_per_second=72.299Gi/s items_per_second=303.244M/s
BM_MemoryPoolAllocateFree/512/real_time                    3.30 ns         3.30 ns    213182656 bytes_per_second=144.385Gi/s items_per_second=302.798M/s
BM_MemoryPoolAllocateFree/1024/real_time                   3.23 ns         3.23 ns    214566250 bytes_per_second=295.043Gi/s items_per_second=309.375M/s
BM_MemoryPoolAllocateFree/2048/real_time                   3.24 ns         3.24 ns    215415314 bytes_per_second=589.538Gi/s items_per_second=309.088M/s
BM_MemoryPoolAllocateFree/4096/real_time                   3.27 ns         3.27 ns    214323958 bytes_per_second=1.13884Ti/s items_per_second=305.705M/s
BM_MemoryPoolAllocateFree/8192/real_time                   3.27 ns         3.27 ns    218154297 bytes_per_second=2.28082Ti/s items_per_second=306.127M/s
BM_MemoryPoolAllocateFree/16384/real_time                  3.22 ns         3.22 ns    210685062 bytes_per_second=4.62504Ti/s items_per_second=310.381M/s
BM_MemoryPoolAllocateFree/32768/real_time                  3.30 ns         3.30 ns    213925837 bytes_per_second=9.03368Ti/s items_per_second=303.12M/s
BM_MemoryPoolAllocateFree/65536/real_time                  3.25 ns         3.25 ns    216361592 bytes_per_second=18.314Ti/s items_per_second=307.258M/s
BM_MemoryPoolAllocateFree/131072/real_time                 3.24 ns         3.24 ns    212974463 bytes_per_second=36.7891Ti/s items_per_second=308.609M/s
BM_MemoryPoolAllocateFree/262144/real_time                 3.24 ns         3.24 ns    214925225 bytes_per_second=73.5764Ti/s items_per_second=308.602M/s
BM_MallocBatch/8/real_time                                 3718 ns         3718 ns       188431 bytes_per_second=1.02594Gi/s items_per_second=137.7M/s
BM_MallocBatch/16/real_time                                3501 ns         3501 ns       199616 bytes_per_second=2.17915Gi/s items_per_second=146.24M/s
BM_MallocBatch/32/real_time                                3475 ns         3475 ns       200353 bytes_per_second=4.39142Gi/s items_per_second=147.352M/s
BM_MallocBatch/64/real_time                                3554 ns         3554 ns       198121 bytes_per_second=8.58756Gi/s items_per_second=144.075M/s
BM_MallocBatch/128/real_time                               6691 ns         6691 ns       104997 bytes_per_second=9.12236Gi/s items_per_second=76.5239M/s
BM_MallocBatch/256/real_time                               6637 ns         6637 ns       106387 bytes_per_second=18.3919Gi/s items_per_second=77.1411M/s
BM_MallocBatch/512/real_time                               6809 ns         6806 ns       104370 bytes_per_second=35.8547Gi/s items_per_second=75.1928M/s
BM_MallocBatch/1024/real_time                              7542 ns         7542 ns        94698 bytes_per_second=64.7416Gi/s items_per_second=67.8865M/s
BM_MallocBatch/2048/real_time                            151340 ns       151020 ns         4634 bytes_per_second=6.45279Gi/s items_per_second=3.38312M/s
BM_MallocBatch/4096/real_time                            330095 ns       329674 ns         2076 bytes_per_second=5.91686Gi/s items_per_second=1.55107M/s
BM_MallocBatch/8192/real_time                            358207 ns       357549 ns         1930 bytes_per_second=10.905Gi/s items_per_second=1.42934M/s
BM_MallocBatch/16384/real_time                           378715 ns       378118 ns         1855 bytes_per_second=20.629Gi/s items_per_second=1.35194M/s
BM_MallocBatch/32768/real_time                           407368 ns       406655 ns         1754 bytes_per_second=38.356Gi/s items_per_second=1.25685M/s
BM_MallocBatch/65536/real_time                           436480 ns       435464 ns         1586 bytes_per_second=71.5954Gi/s items_per_second=1.17302M/s
BM_MallocBatch/131072/real_time                          464095 ns       462546 ns         1478 bytes_per_second=134.671Gi/s items_per_second=1.10322M/s
BM_MallocBatch/262144/real_time                          560456 ns       558566 ns         1237 bytes_per_second=223.033Gi/s items_per_second=913.542k/s
BM_MemoryPoolBatch/8/real_time                             1615 ns         1615 ns       432502 bytes_per_second=2.36246Gi/s items_per_second=317.085M/s
BM_MemoryPoolBatch/16/real_time                            1705 ns         1705 ns       408735 bytes_per_second=4.4758Gi/s items_per_second=300.366M/s
BM_MemoryPoolBatch/32/real_time                            1939 ns         1939 ns       358608 bytes_per_second=7.86859Gi/s items_per_second=264.026M/s
BM_MemoryPoolBatch/64/real_time                            1727 ns         1727 ns       407967 bytes_per_second=17.6754Gi/s items_per_second=296.543M/s
BM_MemoryPoolBatch/128/real_time                           2166 ns         2166 ns       275531 bytes_per_second=28.1749Gi/s items_per_second=236.349M/s
BM_MemoryPoolBatch/256/real_time                           2471 ns         2471 ns       319327 bytes_per_second=49.3992Gi/s items_per_second=207.195M/s
BM_MemoryPoolBatch/512/real_time                           2558 ns         2558 ns       311497 bytes_per_second=95.4548Gi/s items_per_second=200.183M/s
BM_MemoryPoolBatch/1024/real_time                          2522 ns         2522 ns       291266 bytes_per_second=193.619Gi/s items_per_second=203.024M/s
BM_MemoryPoolBatch/2048/real_time                          3211 ns         3211 ns       219875 bytes_per_second=304.102Gi/s items_per_second=159.437M/s
BM_MemoryPoolBatch/4096/real_time                          5363 ns         5363 ns       117554 bytes_per_second=364.182Gi/s items_per_second=95.468M/s
BM_MemoryPoolBatch/8192/real_time                          4957 ns         4957 ns       125208 bytes_per_second=787.998Gi/s items_per_second=103.285M/s
BM_MemoryPoolBatch/16384/real_time                         5223 ns         5223 ns       136932 bytes_per_second=1.46063Ti/s items_per_second=98.0215M/s
BM_MemoryPoolBatch/32768/real_time                         5525 ns         5525 ns       125989 bytes_per_second=2.76173Ti/s items_per_second=92.6682M/s
BM_MemoryPoolBatch/65536/real_time                         5683 ns         5683 ns       128592 bytes_per_second=5.3702Ti/s items_per_second=90.097M/s
BM_MemoryPoolBatch/131072/real_time                        5677 ns         5677 ns       118469 bytes_per_second=10.7505Ti/s items_per_second=90.1817M/s
BM_MemoryPoolBatch/262144/real_time                        5990 ns         5990 ns       103834 bytes_per_second=20.3804Ti/s items_per_second=85.4815M/s
BM_MallocAllocateFree/8/real_time/threads:2                2.56 ns         5.13 ns    280928524 bytes_per_second=2.90594Gi/s items_per_second=390.029M/s
BM_MallocAllocateFree/8/real_time/threads:4                1.46 ns         5.82 ns    522093536 bytes_per_second=5.12009Gi/s items_per_second=687.207M/s
BM_MallocAllocateFree/8/real_time/threads:8               0.839 ns         6.71 ns    844012424 bytes_per_second=8.88474Gi/s items_per_second=1.19249G/s
BM_MallocAllocateFree/16/real_time/threads:2               2.58 ns         5.16 ns    272352702 bytes_per_second=5.77269Gi/s items_per_second=387.399M/s
BM_MallocAllocateFree/16/real_time/threads:4               1.35 ns         5.39 ns    549482996 bytes_per_second=11.0534Gi/s items_per_second=741.78M/s
BM_MallocAllocateFree/16/real_time/threads:8              0.805 ns         6.44 ns    886108536 bytes_per_second=18.5176Gi/s items_per_second=1.2427G/s
BM_MallocAllocateFree/32/real_time/threads:2               2.44 ns         4.89 ns    288331372 bytes_per_second=12.1892Gi/s items_per_second=409.002M/s
BM_MallocAllocateFree/32/real_time/threads:4               1.23 ns         4.91 ns    533436016 bytes_per_second=24.2624Gi/s items_per_second=814.112M/s
BM_MallocAllocateFree/32/real_time/threads:8              0.764 ns         6.11 ns    943089016 bytes_per_second=39.0185Gi/s items_per_second=1.30924G/s
BM_MallocAllocateFree/64/real_time/threads:2               2.42 ns         4.84 ns    286529430 bytes_per_second=24.6061Gi/s items_per_second=412.822M/s
BM_MallocAllocateFree/64/real_time/threads:4               1.24 ns         4.96 ns    566414716 bytes_per_second=48.0318Gi/s items_per_second=805.839M/s
BM_MallocAllocateFree/64/real_time/threads:8              0.751 ns         6.01 ns    968527872 bytes_per_second=79.3822Gi/s items_per_second=1.33181G/s
BM_MallocAllocateFree/128/real_time/threads:2              2.42 ns         4.84 ns    289856094 bytes_per_second=49.2416Gi/s items_per_second=413.068M/s
